name,sku,attribute1,attribute2,attribute3
ListPrice,MB-0030,2024-04-01,0.8582610314,EUR
ListPrice,MB-0030,2024-05-01,0.8613794468,EUR
ListPrice,MB-0030,2024-07-01,0.9178735333,EUR
ListPrice,MB-0030,2024-09-01,0.9894567057,EUR
ListPrice,MB-0030,2024-12-01,1.0055890047,EUR
ListPrice,MB-0030,2022-02-01,1.0230661978,USD
ListPrice,MB-0030,2022-04-01,1.0064848805,USD
ListPrice,MB-0030,2022-05-01,1.0435195691,USD
ListPrice,MB-0030,2022-06-01,1.1338648632,USD
ListPrice,MB-0030,2022-07-01,0.9150134519,USD
ListPrice,MB-0030,2022-10-01,0.9651895546,USD
ListPrice,MB-0030,2023-01-01,0.9747967594,USD
ListPrice,MB-0030,2023-02-01,1.004989093,USD
ListPrice,MB-0030,2023-03-01,0.9838654453,USD
ListPrice,MB-0030,2023-05-01,1.1188747082,USD
ListPrice,MB-0030,2023-06-01,1.0171541204,USD
ListPrice,MB-0030,2023-12-01,1.1847049071,USD
ListPrice,MB-0030,2024-02-01,0.9028647744,USD
ListPrice,MB-0030,2024-03-01,1.04335627,USD
ListPrice,MB-0030,2024-06-01,1.06735421,USD
ListPrice,MB-0030,2024-08-01,0.9357653199,USD
ListPrice,MB-0030,2024-10-01,0.9515345918,USD
ListPrice,MB-0030,2024-11-01,0.9794126646,USD
ListPrice,MB-0031,2022-04-01,0.2957840135,EUR
ListPrice,MB-0031,2022-07-01,0.2884038461,EUR
ListPrice,MB-0031,2022-08-01,0.3147392147,EUR
ListPrice,MB-0031,2022-09-01,0.266004167,EUR
ListPrice,MB-0031,2022-10-01,0.3207515507,EUR
ListPrice,MB-0031,2022-11-01,0.2853898878,EUR
ListPrice,MB-0031,2023-05-01,0.288458215,EUR
ListPrice,MB-0031,2023-07-01,0.2854424325,EUR
ListPrice,MB-0031,2023-09-01,0.2894939693,EUR
ListPrice,MB-0031,2023-11-01,0.2943996432,EUR
ListPrice,MB-0031,2023-12-01,0.2842234365,EUR
ListPrice,MB-0031,2024-05-01,0.2849255559,EUR
ListPrice,MB-0031,2024-06-01,0.2823395953,EUR
ListPrice,MB-0031,2024-07-01,0.3171353914,EUR
ListPrice,MB-0031,2024-09-01,0.2946702834,EUR
ListPrice,MB-0031,2024-10-01,0.2721407801,EUR
ListPrice,MB-0031,2024-11-01,0.2705786401,EUR
ListPrice,MB-0031,2022-01-01,0.2885574964,USD
ListPrice,MB-0031,2022-02-01,0.3528584233,USD
ListPrice,MB-0031,2022-03-01,0.3430092122,USD
ListPrice,MB-0031,2022-05-01,0.2894613004,USD
ListPrice,MB-0031,2022-06-01,0.3054349647,USD
ListPrice,MB-0031,2022-12-01,0.2904249774,USD
ListPrice,MB-0031,2023-01-01,0.2978193955,USD
ListPrice,MB-0031,2023-02-01,0.291067333,USD
ListPrice,MB-0031,2023-03-01,0.3124356659,USD
ListPrice,MB-0031,2023-04-01,0.3071365681,USD
ListPrice,MB-0031,2023-06-01,0.3571117563,USD
ListPrice,MB-0031,2023-08-01,0.3582526792,USD
ListPrice,MB-0031,2023-10-01,0.3426511727,USD
ListPrice,MB-0031,2024-01-01,0.3454474208,USD
ListPrice,MB-0031,2024-02-01,0.3101572827,USD
ListPrice,MB-0031,2024-03-01,0.3087318717,USD
ListPrice,MB-0031,2024-04-01,0.3051682231,USD
ListPrice,MB-0031,2024-08-01,0.3197400558,USD
ListPrice,MB-0031,2024-12-01,0.2966602339,USD
ListPrice,MB-0032,2022-01-01,0.5700739779,EUR
ListPrice,MB-0032,2022-03-01,0.4997948979,EUR
ListPrice,MB-0032,2022-04-01,0.5119107351,EUR
ListPrice,MB-0032,2022-07-01,0.6154592873,EUR
ListPrice,MB-0032,2022-08-01,0.4950305104,EUR
ListPrice,MB-0032,2022-09-01,0.6214341528,EUR
ListPrice,MB-0032,2022-10-01,0.5847705973,EUR
ListPrice,MB-0032,2022-11-01,0.5934635379,EUR
ListPrice,MB-0032,2022-12-01,0.5681020481,EUR
ListPrice,MB-0032,2023-04-01,0.5819603873,EUR
ListPrice,MB-0032,2023-05-01,0.5561348049,EUR
ListPrice,MB-0032,2023-07-01,0.5907677208,EUR
ListPrice,MB-0032,2023-12-01,0.6072106232,EUR
ListPrice,MB-0032,2024-01-01,0.573506449,EUR
ListPrice,MB-0032,2024-02-01,0.523482737,EUR
ListPrice,MB-0032,2024-05-01,0.4961456262,EUR
ListPrice,MB-0032,2024-07-01,0.6198777797,EUR
ListPrice,MB-0032,2024-11-01,0.6063896612,EUR
ListPrice,MB-0032,2022-02-01,0.6522034575,USD
ListPrice,MB-0032,2022-05-01,0.5641780092,USD
ListPrice,MB-0032,2022-06-01,0.5093553785,USD
ListPrice,MB-0032,2023-01-01,0.6521132104,USD
ListPrice,MB-0032,2023-02-01,0.6602338015,USD
ListPrice,MB-0032,2023-03-01,0.5913874878,USD
ListPrice,MB-0032,2023-06-01,0.6822783145,USD
ListPrice,MB-0032,2023-08-01,0.5109459073,USD
ListPrice,MB-0032,2023-09-01,0.6463352993,USD
ListPrice,MB-0032,2023-10-01,0.575572793,USD
ListPrice,MB-0032,2023-11-01,0.5940106982,USD
ListPrice,MB-0032,2024-03-01,0.5462273212,USD
ListPrice,MB-0032,2024-04-01,0.5260397076,USD
ListPrice,MB-0032,2024-06-01,0.5704813087,USD
ListPrice,MB-0032,2024-08-01,0.5762044615,USD
ListPrice,MB-0032,2024-09-01,0.5935827948,USD
ListPrice,MB-0032,2024-10-01,0.623712588,USD
ListPrice,MB-0032,2024-12-01,0.6387427859,USD
ListPrice,MB-0033,2022-01-01,0.7870051619,EUR
ListPrice,MB-0033,2022-02-01,0.8727286852,EUR
ListPrice,MB-0033,2022-04-01,0.8262807198,EUR
ListPrice,MB-0033,2022-07-01,0.885564313,EUR
ListPrice,MB-0033,2022-08-01,0.7423589173,EUR
ListPrice,MB-0033,2022-09-01,0.8958430927,EUR
ListPrice,MB-0033,2022-11-01,0.7715515374,EUR
ListPrice,MB-0033,2023-04-01,0.7111433247,EUR
ListPrice,MB-0033,2023-05-01,0.793399918,EUR
ListPrice,MB-0033,2023-06-01,0.8057431376,EUR
ListPrice,MB-0033,2023-09-01,0.7929173876,EUR
ListPrice,MB-0033,2023-10-01,0.8892855668,EUR
ListPrice,MB-0033,2023-12-01,0.7327548023,EUR
ListPrice,MB-0033,2024-01-01,0.9196782344,EUR
ListPrice,MB-0033,2024-02-01,0.9173193635,EUR
ListPrice,MB-0033,2024-03-01,0.8034654754,EUR
ListPrice,MB-0033,2024-04-01,0.8976138435,EUR
ListPrice,MB-0033,2024-05-01,0.905069034,EUR
ListPrice,MB-0033,2024-06-01,0.7691694385,EUR
ListPrice,MB-0033,2024-07-01,0.7999557893,EUR
ListPrice,MB-0033,2024-08-01,0.8956550393,EUR
ListPrice,MB-0033,2024-09-01,0.8970977522,EUR
ListPrice,MB-0033,2024-10-01,0.7720103166,EUR
ListPrice,MB-0033,2024-12-01,0.7108164561,EUR
ListPrice,MB-0033,2022-03-01,0.905755027,USD
ListPrice,MB-0033,2022-05-01,0.8299814664,USD
ListPrice,MB-0033,2022-06-01,0.9169542982,USD
ListPrice,MB-0033,2022-10-01,0.90227782,USD
ListPrice,MB-0033,2022-12-01,0.9301566697,USD
ListPrice,MB-0033,2023-01-01,0.9615294843,USD
ListPrice,MB-0033,2023-02-01,0.9959881636,USD
ListPrice,MB-0033,2023-03-01,0.832399564,USD
ListPrice,MB-0033,2023-07-01,0.8470008079,USD
ListPrice,MB-0033,2023-08-01,0.9875968047,USD
ListPrice,MB-0033,2023-11-01,0.7638180607,USD
ListPrice,MB-0033,2024-11-01,0.9459024908,USD
ListPrice,MB-0034,2022-06-01,0.7605189832,EUR
ListPrice,MB-0034,2022-07-01,0.7916665185,EUR
ListPrice,MB-0034,2022-08-01,0.7831820678,EUR
ListPrice,MB-0034,2022-11-01,0.7574491143,EUR
ListPrice,MB-0034,2023-01-01,0.7600027006,EUR
ListPrice,MB-0034,2023-07-01,0.8371472377,EUR
ListPrice,MB-0034,2023-09-01,0.8467160611,EUR
ListPrice,MB-0034,2023-10-01,0.8948598997,EUR
ListPrice,MB-0034,2023-11-01,0.9156984507,EUR
ListPrice,MB-0034,2023-12-01,0.8946901823,EUR
ListPrice,MB-0034,2024-02-01,0.8287066048,EUR
ListPrice,MB-0034,2024-03-01,0.7484149656,EUR
ListPrice,MB-0034,2024-04-01,0.8493990385,EUR
ListPrice,MB-0034,2024-06-01,0.8620392806,EUR
ListPrice,MB-0034,2024-12-01,0.7309233496,EUR
ListPrice,MB-0034,2022-01-01,0.85945613,USD
ListPrice,MB-0034,2022-02-01,0.8870353972,USD
ListPrice,MB-0034,2022-03-01,0.8312564732,USD
ListPrice,MB-0034,2022-04-01,0.7756847087,USD
ListPrice,MB-0034,2022-05-01,0.8408082311,USD
ListPrice,MB-0034,2022-09-01,0.9124708023,USD
ListPrice,MB-0034,2022-10-01,0.90735829,USD
ListPrice,MB-0034,2022-12-01,0.916041442,USD
ListPrice,MB-0034,2023-02-01,0.931591315,USD
ListPrice,MB-0034,2023-03-01,0.8017991462,USD
ListPrice,MB-0034,2023-04-01,0.8088805204,USD
ListPrice,MB-0034,2023-05-01,0.9160967275,USD
ListPrice,MB-0034,2023-06-01,0.9723525668,USD
ListPrice,MB-0034,2023-08-01,0.9869111524,USD
ListPrice,MB-0034,2024-01-01,0.93019308,USD
ListPrice,MB-0034,2024-05-01,0.9123948946,USD
ListPrice,MB-0034,2024-07-01,0.8316375651,USD
ListPrice,MB-0034,2024-08-01,0.9124340234,USD
ListPrice,MB-0034,2024-09-01,0.9466161007,USD
ListPrice,MB-0034,2024-10-01,0.8633002458,USD
ListPrice,MB-0034,2024-11-01,0.796480471,USD
ListPrice,MB-0035,2022-01-01,1.7016790624,EUR
ListPrice,MB-0035,2022-02-01,1.5030330963,EUR
ListPrice,MB-0035,2022-03-01,1.5412235909,EUR
ListPrice,MB-0035,2022-05-01,1.3877225391,EUR
ListPrice,MB-0035,2022-08-01,1.8429079804,EUR
ListPrice,MB-0035,2022-09-01,1.56920727,EUR
ListPrice,MB-0035,2023-01-01,1.8456752361,EUR
ListPrice,MB-0035,2023-07-01,1.6805688568,EUR
ListPrice,MB-0035,2023-09-01,1.542801725,EUR
ListPrice,MB-0035,2023-12-01,1.4241815878,EUR
ListPrice,MB-0035,2024-01-01,1.7519015617,EUR
ListPrice,MB-0035,2024-02-01,1.8240380417,EUR
ListPrice,MB-0035,2024-03-01,1.5478666414,EUR
ListPrice,MB-0035,2024-04-01,1.6412746569,EUR
ListPrice,MB-0035,2024-06-01,1.4288315973,EUR
ListPrice,MB-0035,2024-07-01,1.7120234541,EUR
ListPrice,MB-0035,2024-10-01,1.632527939,EUR
ListPrice,MB-0035,2022-04-01,2.0013867432,USD
ListPrice,MB-0035,2022-06-01,1.9396022417,USD
ListPrice,MB-0035,2022-07-01,1.6397046912,USD
ListPrice,MB-0035,2022-10-01,1.5876757052,USD
ListPrice,MB-0035,2022-11-01,1.9086104591,USD
ListPrice,MB-0035,2022-12-01,2.012425205,USD
ListPrice,MB-0035,2023-02-01,1.6701122383,USD
ListPrice,MB-0035,2023-03-01,1.8176425416,USD
ListPrice,MB-0035,2023-04-01,1.8756751173,USD
ListPrice,MB-0035,2023-05-01,1.8274326541,USD
ListPrice,MB-0035,2023-06-01,1.5419393948,USD
ListPrice,MB-0035,2023-08-01,1.9710738885,USD
ListPrice,MB-0035,2023-10-01,1.7289000449,USD
ListPrice,MB-0035,2023-11-01,1.5888012651,USD
ListPrice,MB-0035,2024-05-01,1.6633021646,USD
ListPrice,MB-0035,2024-08-01,1.8359801015,USD
ListPrice,MB-0035,2024-09-01,2.0462872085,USD
ListPrice,MB-0035,2024-11-01,1.9382804192,USD
ListPrice,MB-0035,2024-12-01,1.8198068608,USD
ListPrice,MB-0036,2022-06-01,2.6840185467,EUR
ListPrice,MB-0036,2022-08-01,2.4324664217,EUR
ListPrice,MB-0036,2022-11-01,2.7086905904,EUR
ListPrice,MB-0036,2023-01-01,2.3423628784,EUR
ListPrice,MB-0036,2023-02-01,2.2745100278,EUR
ListPrice,MB-0036,2023-04-01,2.7466269997,EUR
ListPrice,MB-0036,2023-08-01,2.4033847877,EUR
ListPrice,MB-0036,2023-09-01,2.5585329497,EUR
ListPrice,MB-0036,2023-10-01,2.4244952028,EUR
ListPrice,MB-0036,2024-02-01,2.2538718646,EUR
ListPrice,MB-0036,2024-03-01,2.4084098901,EUR
ListPrice,MB-0036,2024-04-01,2.5828875958,EUR
ListPrice,MB-0036,2024-05-01,2.5445182335,EUR
ListPrice,MB-0036,2024-09-01,2.4794061059,EUR
ListPrice,MB-0036,2024-11-01,2.5075709251,EUR
ListPrice,MB-0036,2022-01-01,2.8946683779,USD
ListPrice,MB-0036,2022-02-01,2.3332928378,USD
ListPrice,MB-0036,2022-03-01,2.4130078331,USD
ListPrice,MB-0036,2022-04-01,2.920837154,USD
ListPrice,MB-0036,2022-05-01,2.6730851315,USD
ListPrice,MB-0036,2022-07-01,2.9741135145,USD
ListPrice,MB-0036,2022-09-01,2.8997569158,USD
ListPrice,MB-0036,2022-10-01,2.4040474205,USD
ListPrice,MB-0036,2022-12-01,2.8681818253,USD
ListPrice,MB-0036,2023-03-01,2.4429212104,USD
ListPrice,MB-0036,2023-05-01,2.6766723498,USD
ListPrice,MB-0036,2023-06-01,2.8143716299,USD
ListPrice,MB-0036,2023-07-01,2.6508255304,USD
ListPrice,MB-0036,2023-11-01,2.5911352256,USD
ListPrice,MB-0036,2023-12-01,3.0257027983,USD
ListPrice,MB-0036,2024-01-01,3.0264240396,USD
ListPrice,MB-0036,2024-06-01,2.4509085933,USD
ListPrice,MB-0036,2024-07-01,2.8136555972,USD
ListPrice,MB-0036,2024-08-01,2.3111616071,USD
ListPrice,MB-0036,2024-10-01,2.9068825892,USD
ListPrice,MB-0036,2024-12-01,2.8027090341,USD
ListPrice,MB-0037,2022-03-01,0.1046872295,EUR
ListPrice,MB-0037,2022-04-01,0.1156609272,EUR
ListPrice,MB-0037,2022-05-01,0.1058472766,EUR
ListPrice,MB-0037,2022-06-01,0.1066636274,EUR
ListPrice,MB-0037,2022-08-01,0.0919700761,EUR
ListPrice,MB-0037,2022-11-01,0.0984882954,EUR
ListPrice,MB-0037,2023-01-01,0.1032056468,EUR
ListPrice,MB-0037,2023-03-01,0.093114183,EUR
ListPrice,MB-0037,2023-05-01,0.0873540635,EUR
ListPrice,MB-0037,2023-07-01,0.1115731737,EUR
ListPrice,MB-0037,2023-10-01,0.1037881855,EUR
ListPrice,MB-0037,2024-02-01,0.1057482575,EUR
ListPrice,MB-0037,2024-07-01,0.0897894191,EUR
ListPrice,MB-0037,2024-08-01,0.089798046,EUR
ListPrice,MB-0037,2024-09-01,0.1157166841,EUR
ListPrice,MB-0037,2024-10-01,0.0891753662,EUR
ListPrice,MB-0037,2024-11-01,0.0894818035,EUR
ListPrice,MB-0037,2024-12-01,0.0883768241,EUR
ListPrice,MB-0037,2022-01-01,0.1123483624,USD
ListPrice,MB-0037,2022-02-01,0.1179313387,USD
ListPrice,MB-0037,2022-07-01,0.1079381034,USD
ListPrice,MB-0037,2022-09-01,0.1140538811,USD
ListPrice,MB-0037,2022-10-01,0.0973974172,USD
ListPrice,MB-0037,2022-12-01,0.0972692958,USD
ListPrice,MB-0037,2023-02-01,0.1042687172,USD
ListPrice,MB-0037,2023-04-01,0.0977398188,USD
ListPrice,MB-0037,2023-06-01,0.1235506632,USD
ListPrice,MB-0037,2023-08-01,0.1081252518,USD
ListPrice,MB-0037,2023-09-01,0.1038983829,USD
ListPrice,MB-0037,2023-11-01,0.1092467516,USD
ListPrice,MB-0037,2023-12-01,0.0977461974,USD
ListPrice,MB-0037,2024-01-01,0.0941240241,USD
ListPrice,MB-0037,2024-03-01,0.1058984678,USD
ListPrice,MB-0037,2024-04-01,0.1061386346,USD
ListPrice,MB-0037,2024-05-01,0.1266127436,USD
ListPrice,MB-0037,2024-06-01,0.1196467225,USD
ListPrice,MB-0038,2022-06-01,0.143546395,EUR
ListPrice,MB-0038,2022-08-01,0.1469484445,EUR
ListPrice,MB-0038,2022-11-01,0.1686381142,EUR
ListPrice,MB-0038,2023-02-01,0.1776311918,EUR
ListPrice,MB-0038,2023-06-01,0.188056838,EUR
ListPrice,MB-0038,2023-07-01,0.1624251631,EUR
ListPrice,MB-0038,2023-10-01,0.1598918772,EUR
ListPrice,MB-0038,2023-11-01,0.1625379738,EUR
ListPrice,MB-0038,2024-02-01,0.1573031754,EUR
ListPrice,MB-0038,2024-04-01,0.1486516094,EUR
ListPrice,MB-0038,2024-06-01,0.1801302919,EUR
ListPrice,MB-0038,2024-07-01,0.1537682254,EUR
ListPrice,MB-0038,2024-08-01,0.1802658398,EUR
ListPrice,MB-0038,2024-10-01,0.1488419818,EUR
ListPrice,MB-0038,2024-11-01,0.176321408,EUR
ListPrice,MB-0038,2024-12-01,0.1444702428,EUR
ListPrice,MB-0038,2022-01-01,0.173220487,USD
ListPrice,MB-0038,2022-02-01,0.204534176,USD
ListPrice,MB-0038,2022-03-01,0.1764734208,USD
ListPrice,MB-0038,2022-04-01,0.1671559657,USD
ListPrice,MB-0038,2022-05-01,0.1948398326,USD
ListPrice,MB-0038,2022-07-01,0.1570156959,USD
ListPrice,MB-0038,2022-09-01,0.2027829848,USD
ListPrice,MB-0038,2022-10-01,0.1828924099,USD
ListPrice,MB-0038,2022-12-01,0.1619365609,USD
ListPrice,MB-0038,2023-01-01,0.1735743518,USD
ListPrice,MB-0038,2023-03-01,0.1649453418,USD
ListPrice,MB-0038,2023-04-01,0.201109884,USD
ListPrice,MB-0038,2023-05-01,0.1954247221,USD
ListPrice,MB-0038,2023-08-01,0.1690866947,USD
ListPrice,MB-0038,2023-09-01,0.1882673618,USD
ListPrice,MB-0038,2023-12-01,0.1553607213,USD
ListPrice,MB-0038,2024-01-01,0.1601690878,USD
ListPrice,MB-0038,2024-03-01,0.1945849208,USD
ListPrice,MB-0038,2024-05-01,0.1579176198,USD
ListPrice,MB-0038,2024-09-01,0.1568969738,USD
ListPrice,MB-0039,2022-03-01,0.2391690935,EUR
ListPrice,MB-0039,2022-04-01,0.2151636998,EUR
ListPrice,MB-0039,2022-06-01,0.2419149391,EUR
ListPrice,MB-0039,2022-07-01,0.2719731004,EUR
ListPrice,MB-0039,2022-08-01,0.2610852978,EUR
ListPrice,MB-0039,2022-11-01,0.2326553053,EUR
ListPrice,MB-0039,2022-12-01,0.210663052,EUR
ListPrice,MB-0039,2023-01-01,0.2460367768,EUR
ListPrice,MB-0039,2023-05-01,0.2303320821,EUR
ListPrice,MB-0039,2023-07-01,0.2529447258,EUR
ListPrice,MB-0039,2023-08-01,0.2085559084,EUR
ListPrice,MB-0039,2023-09-01,0.2477673273,EUR
ListPrice,MB-0039,2023-12-01,0.2217105398,EUR
ListPrice,MB-0039,2024-01-01,0.2131358346,EUR
ListPrice,MB-0039,2024-02-01,0.2256552668,EUR
ListPrice,MB-0039,2024-03-01,0.2096682674,EUR
ListPrice,MB-0039,2024-04-01,0.2457104454,EUR
ListPrice,MB-0039,2024-07-01,0.2077846722,EUR
ListPrice,MB-0039,2024-09-01,0.2326666373,EUR
ListPrice,MB-0039,2022-01-01,0.2983495713,USD
ListPrice,MB-0039,2022-02-01,0.2962904443,USD
ListPrice,MB-0039,2022-05-01,0.2566980968,USD
ListPrice,MB-0039,2022-09-01,0.264825614,USD
ListPrice,MB-0039,2022-10-01,0.2640311106,USD
ListPrice,MB-0039,2023-02-01,0.2721496762,USD
ListPrice,MB-0039,2023-03-01,0.3037788596,USD
ListPrice,MB-0039,2023-04-01,0.3037274715,USD
ListPrice,MB-0039,2023-06-01,0.2275733015,USD
ListPrice,MB-0039,2023-10-01,0.2358818882,USD
ListPrice,MB-0039,2023-11-01,0.2916556377,USD
ListPrice,MB-0039,2024-05-01,0.2993061547,USD
ListPrice,MB-0039,2024-06-01,0.2363955767,USD
ListPrice,MB-0039,2024-08-01,0.2434636615,USD
ListPrice,MB-0039,2024-10-01,0.2999147247,USD
ListPrice,MB-0039,2024-11-01,0.2328597426,USD
ListPrice,MB-0039,2024-12-01,0.2597593131,USD
ListPrice,MB-0041,2022-05-01,6.0004203068,EUR
ListPrice,MB-0041,2022-09-01,5.370583269,EUR
ListPrice,MB-0041,2022-10-01,5.8164463476,EUR
ListPrice,MB-0041,2023-01-01,5.3883044563,EUR
ListPrice,MB-0041,2023-02-01,6.3076665749,EUR
ListPrice,MB-0041,2023-04-01,5.9536272507,EUR
ListPrice,MB-0041,2023-08-01,5.7664539248,EUR
ListPrice,MB-0041,2023-10-01,4.9228620262,EUR
ListPrice,MB-0041,2023-11-01,5.8261843666,EUR
ListPrice,MB-0041,2023-12-01,5.3681602361,EUR
ListPrice,MB-0041,2024-02-01,6.0294828721,EUR
ListPrice,MB-0041,2024-05-01,6.1184575946,EUR
ListPrice,MB-0041,2024-06-01,5.7712554975,EUR
ListPrice,MB-0041,2024-08-01,4.7660006371,EUR
ListPrice,MB-0041,2024-09-01,5.0462617501,EUR
ListPrice,MB-0041,2024-10-01,5.8797497439,EUR
ListPrice,MB-0041,2024-11-01,6.1975485752,EUR
ListPrice,MB-0041,2022-01-01,5.242840089,USD
ListPrice,MB-0041,2022-02-01,6.5027788103,USD
ListPrice,MB-0041,2022-03-01,5.6863807287,USD
ListPrice,MB-0041,2022-04-01,6.836063033,USD
ListPrice,MB-0041,2022-06-01,5.8165770484,USD
ListPrice,MB-0041,2022-07-01,6.5914214799,USD
ListPrice,MB-0041,2022-08-01,5.5036806004,USD
ListPrice,MB-0041,2022-11-01,5.1205958089,USD
ListPrice,MB-0041,2022-12-01,6.8832179136,USD
ListPrice,MB-0041,2023-03-01,6.4683127934,USD
ListPrice,MB-0041,2023-05-01,6.7021572251,USD
ListPrice,MB-0041,2023-06-01,5.2269493347,USD
ListPrice,MB-0041,2023-07-01,6.6094935245,USD
ListPrice,MB-0041,2023-09-01,5.5455400276,USD
ListPrice,MB-0041,2024-01-01,5.5687541822,USD
ListPrice,MB-0041,2024-03-01,5.3290833109,USD
ListPrice,MB-0041,2024-04-01,5.939422328,USD
ListPrice,MB-0041,2024-07-01,5.7112509894,USD
ListPrice,MB-0041,2024-12-01,6.0593509704,USD
ListPrice,MB-0042,2022-03-01,1.0993555177,EUR
ListPrice,MB-0042,2022-08-01,1.0343934123,EUR
ListPrice,MB-0042,2022-09-01,1.1056997465,EUR
ListPrice,MB-0042,2022-10-01,1.0798140604,EUR
ListPrice,MB-0042,2022-11-01,0.9652193632,EUR
ListPrice,MB-0042,2023-02-01,1.0723536908,EUR
ListPrice,MB-0042,2023-05-01,1.1721572149,EUR
ListPrice,MB-0042,2023-07-01,1.1703768502,EUR
ListPrice,MB-0042,2024-01-01,1.1827299272,EUR
ListPrice,MB-0042,2024-04-01,1.0223746336,EUR
ListPrice,MB-0042,2024-08-01,1.0329081412,EUR
ListPrice,MB-0042,2022-01-01,1.1573859147,USD
ListPrice,MB-0042,2022-02-01,1.1895014712,USD
ListPrice,MB-0042,2022-04-01,1.0796140327,USD
ListPrice,MB-0042,2022-05-01,1.0541607722,USD
ListPrice,MB-0042,2022-06-01,1.2560609773,USD
ListPrice,MB-0042,2022-07-01,1.2892255848,USD
ListPrice,MB-0042,2022-12-01,1.1940832296,USD
ListPrice,MB-0042,2023-01-01,1.1891114177,USD
ListPrice,MB-0042,2023-03-01,0.9800048204,USD
ListPrice,MB-0042,2023-04-01,1.1096145074,USD
ListPrice,MB-0042,2023-06-01,1.0195337383,USD
ListPrice,MB-0042,2023-08-01,1.180346922,USD
ListPrice,MB-0042,2023-09-01,0.9663369371,USD
ListPrice,MB-0042,2023-10-01,1.0989019571,USD
ListPrice,MB-0042,2023-11-01,0.9792222681,USD
ListPrice,MB-0042,2023-12-01,1.0190153983,USD
ListPrice,MB-0042,2024-02-01,1.05916622,USD
ListPrice,MB-0042,2024-03-01,1.1927274114,USD
ListPrice,MB-0042,2024-05-01,1.2130448892,USD
ListPrice,MB-0042,2024-06-01,1.142559255,USD
ListPrice,MB-0042,2024-07-01,1.2741434936,USD
ListPrice,MB-0042,2024-09-01,1.0680704927,USD
ListPrice,MB-0042,2024-10-01,1.124419496,USD
ListPrice,MB-0042,2024-11-01,1.2455123465,USD
ListPrice,MB-0042,2024-12-01,1.0332714202,USD
ListPrice,MB-0043,2022-01-01,0.9702261729,EUR
ListPrice,MB-0043,2022-06-01,0.9724686921,EUR
ListPrice,MB-0043,2022-09-01,0.9742037776,EUR
ListPrice,MB-0043,2022-11-01,0.9348802499,EUR
ListPrice,MB-0043,2022-12-01,0.8582483731,EUR
ListPrice,MB-0043,2023-02-01,0.9314403101,EUR
ListPrice,MB-0043,2023-03-01,1.0732595462,EUR
ListPrice,MB-0043,2023-04-01,0.8442626972,EUR
ListPrice,MB-0043,2023-05-01,0.8827272482,EUR
ListPrice,MB-0043,2023-06-01,0.9579092369,EUR
ListPrice,MB-0043,2023-07-01,1.0471960846,EUR
ListPrice,MB-0043,2024-01-01,0.9587802697,EUR
ListPrice,MB-0043,2024-02-01,1.1125885281,EUR
ListPrice,MB-0043,2024-04-01,1.053402354,EUR
ListPrice,MB-0043,2024-06-01,0.9642593663,EUR
ListPrice,MB-0043,2024-10-01,1.1035118854,EUR
ListPrice,MB-0043,2024-11-01,0.961082612,EUR
ListPrice,MB-0043,2022-02-01,1.0899057595,USD
ListPrice,MB-0043,2022-03-01,1.1472147361,USD
ListPrice,MB-0043,2022-04-01,1.1933680529,USD
ListPrice,MB-0043,2022-05-01,0.9419627255,USD
ListPrice,MB-0043,2022-07-01,1.0843223324,USD
ListPrice,MB-0043,2022-08-01,1.0447461605,USD
ListPrice,MB-0043,2022-10-01,1.0826033447,USD
ListPrice,MB-0043,2023-01-01,1.0251093301,USD
ListPrice,MB-0043,2023-08-01,0.9648167,USD
ListPrice,MB-0043,2023-09-01,1.1578610586,USD
ListPrice,MB-0043,2023-10-01,1.0271954288,USD
ListPrice,MB-0043,2023-11-01,1.0157362281,USD
ListPrice,MB-0043,2023-12-01,1.1728972271,USD
ListPrice,MB-0043,2024-03-01,1.1070452572,USD
ListPrice,MB-0043,2024-05-01,0.9477885625,USD
ListPrice,MB-0043,2024-07-01,1.0776724205,USD
ListPrice,MB-0043,2024-08-01,0.9707620837,USD
ListPrice,MB-0043,2024-09-01,0.9409187859,USD
ListPrice,MB-0043,2024-12-01,0.9784559633,USD
ListPrice,MB-0044,2022-01-01,1.0378018864,EUR
ListPrice,MB-0044,2022-03-01,0.9539873596,EUR
ListPrice,MB-0044,2022-04-01,1.0360426646,EUR
ListPrice,MB-0044,2022-05-01,0.7930149663,EUR
ListPrice,MB-0044,2022-07-01,0.8338636855,EUR
ListPrice,MB-0044,2022-08-01,0.7844074928,EUR
ListPrice,MB-0044,2022-10-01,0.9777662983,EUR
ListPrice,MB-0044,2022-11-01,0.9775600541,EUR
ListPrice,MB-0044,2023-01-01,0.8518496504,EUR
ListPrice,MB-0044,2023-02-01,0.871887379,EUR
ListPrice,MB-0044,2023-03-01,0.7777632752,EUR
ListPrice,MB-0044,2023-05-01,1.0412985463,EUR
ListPrice,MB-0044,2023-09-01,0.9662284915,EUR
ListPrice,MB-0044,2023-12-01,0.9258239417,EUR
ListPrice,MB-0044,2024-01-01,0.9012910266,EUR
ListPrice,MB-0044,2024-03-01,0.8035009742,EUR
ListPrice,MB-0044,2024-07-01,0.9489056352,EUR
ListPrice,MB-0044,2024-08-01,0.8496178095,EUR
ListPrice,MB-0044,2024-10-01,0.9585627649,EUR
ListPrice,MB-0044,2024-11-01,0.8588963651,EUR
